part_type	order_year	order_quarter	num_orders	price_stddev
MEDIUM ANODIZED TIN	1995	3	646	83339.8004
MEDIUM ANODIZED TIN	1995	4	623	85758.0262
MEDIUM ANODIZED TIN	1996	1	624	83330.9498
MEDIUM ANODIZED TIN	1996	2	578	84337.7361
MEDIUM ANODIZED TIN	1996	3	609	85589.0194
MEDIUM ANODIZED TIN	1996	4	631	84206.3183
MEDIUM ANODIZED TIN	1997	1	635	84279.2584
MEDIUM ANODIZED TIN	1997	2	619	83234.0102
MEDIUM ANODIZED TIN	1997	3	635	83572.9679
MEDIUM ANODIZED TIN	1997	4	653	87558.5308
MEDIUM ANODIZED TIN	1998	1	609	86268.3721
MEDIUM ANODIZED TIN	1998	2	595	81360.107
MEDIUM ANODIZED TIN	1998	3	225	83771.0881
MEDIUM BRUSHED BRASS	1992	1	628	81921.0502
MEDIUM BRUSHED BRASS	1992	2	632	78876.9401
MEDIUM BRUSHED BRASS	1992	3	569	82623.9268
MEDIUM BRUSHED BRASS	1992	4	597	85871.7835
MEDIUM BRUSHED BRASS	1993	1	576	81799.4259
MEDIUM BRUSHED BRASS	1993	2	657	80951.0125
MEDIUM BRUSHED BRASS	1993	3	649	83210.9908
MEDIUM BRUSHED BRASS	1993	4	633	82304.0146
MEDIUM BRUSHED BRASS	1994	1	615	79044.7633
MEDIUM BRUSHED BRASS	1994	2	637	83101.1912
MEDIUM BRUSHED BRASS	1994	3	605	82641.9066
MEDIUM BRUSHED BRASS	1994	4	601	80183.4323
MEDIUM BRUSHED BRASS	1995	1	604	85187.2071
MEDIUM BRUSHED BRASS	1995	2	615	86299.7849
MEDIUM BRUSHED BRASS	1995	3	627	83607.0717
MEDIUM BRUSHED BRASS	1995	4	628	84317.7674
MEDIUM BRUSHED BRASS	1996	1	630	81588.3967
MEDIUM BRUSHED BRASS	1996	2	599	84326.1668
MEDIUM BRUSHED BRASS	1996	3	632	82655.1924
MEDIUM BRUSHED BRASS	1996	4	575	74826.9331
MEDIUM BRUSHED BRASS	1997	1	615	84316.7676
MEDIUM BRUSHED BRASS	1997	2	606	83925.574
MEDIUM BRUSHED BRASS	1997	3	620	84359.4441
MEDIUM BRUSHED BRASS	1997	4	563	83156.8103
MEDIUM BRUSHED BRASS	1998	1	612	86510.1643
MEDIUM BRUSHED BRASS	1998	2	624	83040.5867
MEDIUM BRUSHED BRASS	1998	3	226	82676.5638
MEDIUM BRUSHED COPPER	1992	1	610	82713.1057
MEDIUM BRUSHED COPPER	1992	2	627	84350.6627
MEDIUM BRUSHED COPPER	1992	3	625	85129.9911
MEDIUM BRUSHED COPPER	1992	4	647	84385.6443
MEDIUM BRUSHED COPPER	1993	1	599	83462.0212
MEDIUM BRUSHED COPPER	1993	2	615	84067.453
MEDIUM BRUSHED COPPER	1993	3	608	81914.1204
MEDIUM BRUSHED COPPER	1993	4	570	84277.8074
MEDIUM BRUSHED COPPER	1994	1	609	82963.9028
MEDIUM BRUSHED COPPER	1994	2	593	84892.6444
MEDIUM BRUSHED COPPER	1994	3	633	83580.5133
MEDIUM BRUSHED COPPER	1994	4	633	83080.5672
MEDIUM BRUSHED COPPER	1995	1	617	84101.8761
MEDIUM BRUSHED COPPER	1995	2	553	88961.8928
MEDIUM BRUSHED COPPER	1995	3	629	80789.7798
MEDIUM BRUSHED COPPER	1995	4	635	84336.9366
MEDIUM BRUSHED COPPER	1996	1	632	86238.1473
MEDIUM BRUSHED COPPER	1996	2	616	84549.0201
MEDIUM BRUSHED COPPER	1996	3	623	82461.4614
MEDIUM BRUSHED COPPER	1996	4	597	88028.8238
MEDIUM BRUSHED COPPER	1997	1	631	83213.1992
MEDIUM BRUSHED COPPER	1997	2	560	86854.0244
MEDIUM BRUSHED COPPER	1997	3	613	82417.7963
MEDIUM BRUSHED COPPER	1997	4	664	80848.338
MEDIUM BRUSHED COPPER	1998	1	609	83889.8951
MEDIUM BRUSHED COPPER	1998	2	603	84425.1157
MEDIUM BRUSHED COPPER	1998	3	229	80751.3303
MEDIUM BRUSHED NICKEL	1992	1	672	82956.7044
MEDIUM BRUSHED NICKEL	1992	2	552	81906.2061
MEDIUM BRUSHED NICKEL	1992	3	597	83238.9649
MEDIUM BRUSHED NICKEL	1992	4	621	81257.263
MEDIUM BRUSHED NICKEL	1993	1	619	84571.9328
MEDIUM BRUSHED NICKEL	1993	2	585	84014.0902
MEDIUM BRUSHED NICKEL	1993	3	624	85911.0663
MEDIUM BRUSHED NICKEL	1993	4	600	84671.5807
MEDIUM BRUSHED NICKEL	1994	1	634	85838.4147
MEDIUM BRUSHED NICKEL	1994	2	618	82715.3791
MEDIUM BRUSHED NICKEL	1994	3	602	85606.2765
MEDIUM BRUSHED NICKEL	1994	4	620	80014.7321
MEDIUM BRUSHED NICKEL	1995	1	561	85904.9467
MEDIUM BRUSHED NICKEL	1995	2	622	81877.3675
MEDIUM BRUSHED NICKEL	1995	3	588	87730.6668
MEDIUM BRUSHED NICKEL	1995	4	642	81499.1835
MEDIUM BRUSHED NICKEL	1996	1	607	81495.0821
MEDIUM BRUSHED NICKEL	1996	2	592	83758.3098
MEDIUM BRUSHED NICKEL	1996	3	637	82676.2119
MEDIUM BRUSHED NICKEL	1996	4	625	83904.0515
MEDIUM BRUSHED NICKEL	1997	1	601	83212.2383
MEDIUM BRUSHED NICKEL	1997	2	673	83896.4549
MEDIUM BRUSHED NICKEL	1997	3	643	81448.5965
MEDIUM BRUSHED NICKEL	1997	4	636	79094.2123
MEDIUM BRUSHED NICKEL	1998	1	667	83831.4157
MEDIUM BRUSHED NICKEL	1998	2	590	80609.5262
MEDIUM BRUSHED NICKEL	1998	3	215	82256.3002
MEDIUM BRUSHED STEEL	1992	1	623	79657.3826
MEDIUM BRUSHED STEEL	1992	2	559	83968.2163
MEDIUM BRUSHED STEEL	1992	3	633	83600.2681
MEDIUM BRUSHED STEEL	1992	4	570	81236.377
MEDIUM BRUSHED STEEL	1993	1	634	82013.0099
MEDIUM BRUSHED STEEL	1993	2	625	79262.8377
MEDIUM BRUSHED STEEL	1993	3	632	83999.2436
MEDIUM BRUSHED STEEL	1993	4	612	81971.6376
MEDIUM BRUSHED STEEL	1994	1	613	84177.8194
MEDIUM BRUSHED STEEL	1994	2	614	80915.1329
MEDIUM BRUSHED STEEL	1994	3	589	82316.0993
MEDIUM BRUSHED STEEL	1994	4	579	83602.2043
MEDIUM BRUSHED STEEL	1995	1	622	83381.1734
MEDIUM BRUSHED STEEL	1995	2	573	84295.7187
MEDIUM BRUSHED STEEL	1995	3	574	82483.8191
MEDIUM BRUSHED STEEL	1995	4	608	84469.7124
MEDIUM BRUSHED STEEL	1996	1	607	82344.3389
MEDIUM BRUSHED STEEL	1996	2	569	84948.8761
MEDIUM BRUSHED STEEL	1996	3	571	84619.714
MEDIUM BRUSHED STEEL	1996	4	624	86544.7696
MEDIUM BRUSHED STEEL	1997	1	571	81907.1122
MEDIUM BRUSHED STEEL	1997	2	605	82603.777
MEDIUM BRUSHED STEEL	1997	3	631	84079.2269
MEDIUM BRUSHED STEEL	1997	4	635	85690.1207
MEDIUM BRUSHED STEEL	1998	1	594	83941.8335
MEDIUM BRUSHED STEEL	1998	2	585	82855.3873
MEDIUM BRUSHED STEEL	1998	3	206	81559.7629
MEDIUM BRUSHED TIN	1992	1	635	85243.158
MEDIUM BRUSHED TIN	1992	2	588	82229.5094
MEDIUM BRUSHED TIN	1992	3	632	83217.6994
MEDIUM BRUSHED TIN	1992	4	615	80634.1936
MEDIUM BRUSHED TIN	1993	1	619	81416.4062
MEDIUM BRUSHED TIN	1993	2	601	82921.3587
MEDIUM BRUSHED TIN	1993	3	645	80682.8548
MEDIUM BRUSHED TIN	1993	4	613	80996.3175
MEDIUM BRUSHED TIN	1994	1	619	80722.4342
MEDIUM BRUSHED TIN	1994	2	644	84146.8254
MEDIUM BRUSHED TIN	1994	3	628	87244.4153
MEDIUM BRUSHED TIN	1994	4	643	85341.8349
MEDIUM BRUSHED TIN	1995	1	576	81199.1531
MEDIUM BRUSHED TIN	1995	2	629	86927.272
MEDIUM BRUSHED TIN	1995	3	658	82385.0949
MEDIUM BRUSHED TIN	1995	4	637	83488.6109
MEDIUM BRUSHED TIN	1996	1	602	86924.3399
MEDIUM BRUSHED TIN	1996	2	594	85494.7558
MEDIUM BRUSHED TIN	1996	3	665	84543.9594
MEDIUM BRUSHED TIN	1996	4	615	86798.1247
MEDIUM BRUSHED TIN	1997	1	603	82084.2293
MEDIUM BRUSHED TIN	1997	2	633	84341.2148
MEDIUM BRUSHED TIN	1997	3	589	85013.1225
MEDIUM BRUSHED TIN	1997	4	642	81657.5064
MEDIUM BRUSHED TIN	1998	1	654	82561.0376
MEDIUM BRUSHED TIN	1998	2	657	84472.2648
MEDIUM BRUSHED TIN	1998	3	234	78128.202
MEDIUM BURNISHED BRASS	1992	1	632	83006.7668
MEDIUM BURNISHED BRASS	1992	2	594	81400.4716
MEDIUM BURNISHED BRASS	1992	3	631	81718.7548
MEDIUM BURNISHED BRASS	1992	4	620	80817.4213
MEDIUM BURNISHED BRASS	1993	1	582	82729.6835
MEDIUM BURNISHED BRASS	1993	2	622	85527.7951
MEDIUM BURNISHED BRASS	1993	3	616	83488.5356
MEDIUM BURNISHED BRASS	1993	4	595	80774.535
MEDIUM BURNISHED BRASS	1994	1	608	83088.7399
MEDIUM BURNISHED BRASS	1994	2	604	83199.4176
MEDIUM BURNISHED BRASS	1994	3	619	83276.8628
MEDIUM BURNISHED BRASS	1994	4	577	80761.5948
MEDIUM BURNISHED BRASS	1995	1	581	80221.8099
MEDIUM BURNISHED BRASS	1995	2	595	84292.422
MEDIUM BURNISHED BRASS	1995	3	577	82042.839
MEDIUM BURNISHED BRASS	1995	4	621	86246.5744
MEDIUM BURNISHED BRASS	1996	1	582	82341.6033
MEDIUM BURNISHED BRASS	1996	2	612	82653.5907
MEDIUM BURNISHED BRASS	1996	3	617	83853.0043
MEDIUM BURNISHED BRASS	1996	4	575	84313.7962
MEDIUM BURNISHED BRASS	1997	1	587	80306.847
MEDIUM BURNISHED BRASS	1997	2	591	85651.7578
MEDIUM BURNISHED BRASS	1997	3	575	89858.2939
MEDIUM BURNISHED BRASS	1997	4	597	84936.9416
MEDIUM BURNISHED BRASS	1998	1	606	84498.3031
MEDIUM BURNISHED BRASS	1998	2	609	84675.9591
MEDIUM BURNISHED BRASS	1998	3	228	81078.7974
MEDIUM BURNISHED COPPER	1992	1	659	84036.3677
MEDIUM BURNISHED COPPER	1992	2	612	87288.3483
MEDIUM BURNISHED COPPER	1992	3	552	81162.9632
MEDIUM BURNISHED COPPER	1992	4	607	80017.9669
MEDIUM BURNISHED COPPER	1993	1	563	78945.2538
MEDIUM BURNISHED COPPER	1993	2	600	79489.8854
MEDIUM BURNISHED COPPER	1993	3	613	79954.5008
MEDIUM BURNISHED COPPER	1993	4	626	83737.6161
MEDIUM BURNISHED COPPER	1994	1	594	82064.6057
MEDIUM BURNISHED COPPER	1994	2	620	84682.1044
MEDIUM BURNISHED COPPER	1994	3	612	83808.8782
MEDIUM BURNISHED COPPER	1994	4	574	80083.9211
MEDIUM BURNISHED COPPER	1995	1	587	81676.6916
MEDIUM BURNISHED COPPER	1995	2	620	81222.0096
MEDIUM BURNISHED COPPER	1995	3	608	87778.4321
MEDIUM BURNISHED COPPER	1995	4	622	85799.5829
MEDIUM BURNISHED COPPER	1996	1	599	83277.5274
MEDIUM BURNISHED COPPER	1996	2	587	86273.9413
MEDIUM BURNISHED COPPER	1996	3	664	82154.1561
MEDIUM BURNISHED COPPER	1996	4	601	85282.0546
MEDIUM BURNISHED COPPER	1997	1	597	85712.0187
MEDIUM BURNISHED COPPER	1997	2	605	83501.9876
MEDIUM BURNISHED COPPER	1997	3	671	89135.3219
MEDIUM BURNISHED COPPER	1997	4	640	84432.6461
MEDIUM BURNISHED COPPER	1998	1	601	85267.6995
MEDIUM BURNISHED COPPER	1998	2	590	81863.4438
MEDIUM BURNISHED COPPER	1998	3	223	86550.8886
MEDIUM BURNISHED NICKEL	1992	1	591	77270.2802
MEDIUM BURNISHED NICKEL	1992	2	562	85204.8174
MEDIUM BURNISHED NICKEL	1992	3	592	82311.898
MEDIUM BURNISHED NICKEL	1992	4	588	85575.7905
MEDIUM BURNISHED NICKEL	1993	1	579	81048.5541
MEDIUM BURNISHED NICKEL	1993	2	609	82417.9252
MEDIUM BURNISHED NICKEL	1993	3	617	81258.5287
MEDIUM BURNISHED NICKEL	1993	4	613	81705.2995
MEDIUM BURNISHED NICKEL	1994	1	589	82829.4152
MEDIUM BURNISHED NICKEL	1994	2	609	83066.6221
MEDIUM BURNISHED NICKEL	1994	3	613	85698.589
MEDIUM BURNISHED NICKEL	1994	4	613	83629.5851
MEDIUM BURNISHED NICKEL	1995	1	628	83013.9533
MEDIUM BURNISHED NICKEL	1995	2	591	86434.7805
MEDIUM BURNISHED NICKEL	1995	3	629	83237.0726
MEDIUM BURNISHED NICKEL	1995	4	601	83015.169
MEDIUM BURNISHED NICKEL	1996	1	598	80274.2399
MEDIUM BURNISHED NICKEL	1996	2	570	85328.3044
MEDIUM BURNISHED NICKEL	1996	3	573	82581.8727
MEDIUM BURNISHED NICKEL	1996	4	564	84881.7671
MEDIUM BURNISHED NICKEL	1997	1	613	82936.1955
MEDIUM BURNISHED NICKEL	1997	2	614	88919.2035
MEDIUM BURNISHED NICKEL	1997	3	618	82990.5777
MEDIUM BURNISHED NICKEL	1997	4	613	84886.2778
MEDIUM BURNISHED NICKEL	1998	1	644	86057.8715
MEDIUM BURNISHED NICKEL	1998	2	596	82624.8421
MEDIUM BURNISHED NICKEL	1998	3	233	86445.9236
MEDIUM BURNISHED STEEL	1992	1	601	83188.2467
MEDIUM BURNISHED STEEL	1992	2	642	85843.8848
MEDIUM BURNISHED STEEL	1992	3	644	82252.9356
MEDIUM BURNISHED STEEL	1992	4	637	80016.635
MEDIUM BURNISHED STEEL	1993	1	614	81690.2157
MEDIUM BURNISHED STEEL	1993	2	637	84508.1243
MEDIUM BURNISHED STEEL	1993	3	602	82407.1617
MEDIUM BURNISHED STEEL	1993	4	595	85453.338
MEDIUM BURNISHED STEEL	1994	1	543	84944.8025
MEDIUM BURNISHED STEEL	1994	2	621	84344.1774
MEDIUM BURNISHED STEEL	1994	3	582	78992.5042
MEDIUM BURNISHED STEEL	1994	4	588	81838.0184
MEDIUM BURNISHED STEEL	1995	1	586	82676.5137
MEDIUM BURNISHED STEEL	1995	2	611	82045.8629
MEDIUM BURNISHED STEEL	1995	3	646	83696.1114
MEDIUM BURNISHED STEEL	1995	4	632	83379.8019
MEDIUM BURNISHED STEEL	1996	1	588	84178.7804
MEDIUM BURNISHED STEEL	1996	2	611	83092.4002
MEDIUM BURNISHED STEEL	1996	3	590	81841.3023
MEDIUM BURNISHED STEEL	1996	4	651	85149.3874
MEDIUM BURNISHED STEEL	1997	1	548	82109.9339
MEDIUM BURNISHED STEEL	1997	2	660	86155.4296
MEDIUM BURNISHED STEEL	1997	3	587	80022.887
MEDIUM BURNISHED STEEL	1997	4	631	83023.9751
MEDIUM BURNISHED STEEL	1998	1	621	84198.1517
MEDIUM BURNISHED STEEL	1998	2	636	84031.0607
MEDIUM BURNISHED STEEL	1998	3	247	84557.4693
MEDIUM BURNISHED TIN	1992	1	587	82771.5701
MEDIUM BURNISHED TIN	1992	2	548	82069.638
MEDIUM BURNISHED TIN	1992	3	613	83039.7618
MEDIUM BURNISHED TIN	1992	4	591	82405.5807
MEDIUM BURNISHED TIN	1993	1	619	81928.3166
MEDIUM BURNISHED TIN	1993	2	599	81954.2046
MEDIUM BURNISHED TIN	1993	3	620	84160.7066
MEDIUM BURNISHED TIN	1993	4	613	83146.7982
MEDIUM BURNISHED TIN	1994	1	618	85903.494
MEDIUM BURNISHED TIN	1994	2	587	80509.5624
MEDIUM BURNISHED TIN	1994	3	560	83443.4786
MEDIUM BURNISHED TIN	1994	4	598	81386.4937
MEDIUM BURNISHED TIN	1995	1	608	85996.3713
MEDIUM BURNISHED TIN	1995	2	573	84756.9613
MEDIUM BURNISHED TIN	1995	3	594	82047.4602
MEDIUM BURNISHED TIN	1995	4	616	83784.956
MEDIUM BURNISHED TIN	1996	1	609	81874.8068
MEDIUM BURNISHED TIN	1996	2	608	80709.5986
MEDIUM BURNISHED TIN	1996	3	635	83238.2753
MEDIUM BURNISHED TIN	1996	4	535	80957.5163
MEDIUM BURNISHED TIN	1997	1	613	80777.8505
MEDIUM BURNISHED TIN	1997	2	583	87316.8928
MEDIUM BURNISHED TIN	1997	3	593	86317.8911
MEDIUM BURNISHED TIN	1997	4	607	83106.1553
MEDIUM BURNISHED TIN	1998	1	563	83580.9005
MEDIUM BURNISHED TIN	1998	2	555	86038.3251
MEDIUM BURNISHED TIN	1998	3	227	83010.8971
MEDIUM PLATED BRASS	1992	1	633	81628.0998
MEDIUM PLATED BRASS	1992	2	575	84992.0762
MEDIUM PLATED BRASS	1992	3	607	86676.9018
MEDIUM PLATED BRASS	1992	4	621	83648.3825
MEDIUM PLATED BRASS	1993	1	574	86015.1278
MEDIUM PLATED BRASS	1993	2	604	82787.9518
MEDIUM PLATED BRASS	1993	3	576	82444.0826
MEDIUM PLATED BRASS	1993	4	580	81404.3568
MEDIUM PLATED BRASS	1994	1	586	83081.3811
MEDIUM PLATED BRASS	1994	2	636	87736.6865
MEDIUM PLATED BRASS	1994	3	593	81020.6656
MEDIUM PLATED BRASS	1994	4	643	84876.2407
MEDIUM PLATED BRASS	1995	1	599	84331.3903
MEDIUM PLATED BRASS	1995	2	606	83189.6348
MEDIUM PLATED BRASS	1995	3	621	83738.3512
MEDIUM PLATED BRASS	1995	4	587	81270.9296
MEDIUM PLATED BRASS	1996	1	556	79545.6002
MEDIUM PLATED BRASS	1996	2	590	85531.3838
MEDIUM PLATED BRASS	1996	3	619	84193.0281
MEDIUM PLATED BRASS	1996	4	607	84850.4835
MEDIUM PLATED BRASS	1997	1	625	85269.4143
MEDIUM PLATED BRASS	1997	2	586	83282.6213
MEDIUM PLATED BRASS	1997	3	640	86849.1247
MEDIUM PLATED BRASS	1997	4	640	83393.6273
MEDIUM PLATED BRASS	1998	1	590	85767.4635
MEDIUM PLATED BRASS	1998	2	609	81238.8272
MEDIUM PLATED BRASS	1998	3	204	85304.9403
MEDIUM PLATED COPPER	1992	1	619	81760.4892
MEDIUM PLATED COPPER	1992	2	632	84328.707
MEDIUM PLATED COPPER	1992	3	629	82316.9486
MEDIUM PLATED COPPER	1992	4	637	81078.6113
MEDIUM PLATED COPPER	1993	1	600	84337.4326
MEDIUM PLATED COPPER	1993	2	607	85844.5354
MEDIUM PLATED COPPER	1993	3	617	84043.3483
MEDIUM PLATED COPPER	1993	4	578	81265.6976
MEDIUM PLATED COPPER	1994	1	579	79965.9504
MEDIUM PLATED COPPER	1994	2	656	84415.8005
MEDIUM PLATED COPPER	1994	3	582	82334.1196
MEDIUM PLATED COPPER	1994	4	605	82733.9059
MEDIUM PLATED COPPER	1995	1	595	85763.9039
MEDIUM PLATED COPPER	1995	2	616	82662.8539
MEDIUM PLATED COPPER	1995	3	577	83905.8402
MEDIUM PLATED COPPER	1995	4	604	81920.6536
MEDIUM PLATED COPPER	1996	1	596	81580.9037
MEDIUM PLATED COPPER	1996	2	620	83897.3577
MEDIUM PLATED COPPER	1996	3	614	81888.9827
MEDIUM PLATED COPPER	1996	4	625	80870.3332
MEDIUM PLATED COPPER	1997	1	610	87306.3603
MEDIUM PLATED COPPER	1997	2	596	85420.5724
MEDIUM PLATED COPPER	1997	3	614	85237.8197
MEDIUM PLATED COPPER	1997	4	615	81564.7906
MEDIUM PLATED COPPER	1998	1	577	83858.5722
MEDIUM PLATED COPPER	1998	2	626	76893.3518
MEDIUM PLATED COPPER	1998	3	227	85938.3501
MEDIUM PLATED NICKEL	1992	1	642	84789.1745
MEDIUM PLATED NICKEL	1992	2	599	81538.8569
MEDIUM PLATED NICKEL	1992	3	594	83791.8574
MEDIUM PLATED NICKEL	1992	4	609	83426.2616
MEDIUM PLATED NICKEL	1993	1	613	83390.8903
MEDIUM PLATED NICKEL	1993	2	605	86158.0805
MEDIUM PLATED NICKEL	1993	3	612	84705.2552
MEDIUM PLATED NICKEL	1993	4	607	80005.0234
MEDIUM PLATED NICKEL	1994	1	647	83016.2088
MEDIUM PLATED NICKEL	1994	2	616	86119.6651
MEDIUM PLATED NICKEL	1994	3	608	81758.0038
MEDIUM PLATED NICKEL	1994	4	572	79962.3537
MEDIUM PLATED NICKEL	1995	1	583	81153.5065
MEDIUM PLATED NICKEL	1995	2	592	84721.4225
MEDIUM PLATED NICKEL	1995	3	620	81860.7312
MEDIUM PLATED NICKEL	1995	4	613	78672.8997
MEDIUM PLATED NICKEL	1996	1	636	83636.7005
MEDIUM PLATED NICKEL	1996	2	585	82904.9286
MEDIUM PLATED NICKEL	1996	3	644	80844.0134
MEDIUM PLATED NICKEL	1996	4	588	84613.1546
MEDIUM PLATED NICKEL	1997	1	643	82005.217
MEDIUM PLATED NICKEL	1997	2	624	80922.52
MEDIUM PLATED NICKEL	1997	3	593	82432.5519
MEDIUM PLATED NICKEL	1997	4	599	84783.1918
MEDIUM PLATED NICKEL	1998	1	545	82798.6432
MEDIUM PLATED NICKEL	1998	2	593	83875.5004
MEDIUM PLATED NICKEL	1998	3	238	80249.7384
MEDIUM PLATED STEEL	1992	1	632	85015.506
MEDIUM PLATED STEEL	1992	2	637	86930.5508
MEDIUM PLATED STEEL	1992	3	633	79928.9233
MEDIUM PLATED STEEL	1992	4	607	87993.6595
MEDIUM PLATED STEEL	1993	1	607	85068.6394
MEDIUM PLATED STEEL	1993	2	620	84909.3147
MEDIUM PLATED STEEL	1993	3	622	81924.031
MEDIUM PLATED STEEL	1993	4	588	82878.7356
MEDIUM PLATED STEEL	1994	1	619	81758.8398
MEDIUM PLATED STEEL	1994	2	602	81957.5516
MEDIUM PLATED STEEL	1994	3	601	80239.9191
MEDIUM PLATED STEEL	1994	4	565	84621.1921
MEDIUM PLATED STEEL	1995	1	608	84032.5829
MEDIUM PLATED STEEL	1995	2	594	83199.5874
MEDIUM PLATED STEEL	1995	3	638	85495.1824
MEDIUM PLATED STEEL	1995	4	603	88592.7424
MEDIUM PLATED STEEL	1996	1	652	89045.9739
MEDIUM PLATED STEEL	1996	2	563	80897.7335
MEDIUM PLATED STEEL	1996	3	635	81520.8656
MEDIUM PLATED STEEL	1996	4	617	84458.3891
MEDIUM PLATED STEEL	1997	1	613	82822.6147
MEDIUM PLATED STEEL	1997	2	672	84724.3236
MEDIUM PLATED STEEL	1997	3	646	81161.3603
MEDIUM PLATED STEEL	1997	4	635	83725.3629
MEDIUM PLATED STEEL	1998	1	582	81605.5046
MEDIUM PLATED STEEL	1998	2	541	82610.301
MEDIUM PLATED STEEL	1998	3	223	83740.3331
MEDIUM PLATED TIN	1992	1	635	79579.6612
MEDIUM PLATED TIN	1992	2	599	85419.2107
MEDIUM PLATED TIN	1992	3	609	84198.8755
MEDIUM PLATED TIN	1992	4	648	83984.5702
MEDIUM PLATED TIN	1993	1	621	85212.2179
MEDIUM PLATED TIN	1993	2	586	88448.4242
MEDIUM PLATED TIN	1993	3	630	84270.5219
MEDIUM PLATED TIN	1993	4	606	82200.2796
MEDIUM PLATED TIN	1994	1	584	81996.1366
MEDIUM PLATED TIN	1994	2	618	79669.4356
MEDIUM PLATED TIN	1994	3	618	81241.1769
MEDIUM PLATED TIN	1994	4	666	82842.1504
MEDIUM PLATED TIN	1995	1	625	83156.995
MEDIUM PLATED TIN	1995	2	599	86141.8285
MEDIUM PLATED TIN	1995	3	602	84913.4573
MEDIUM PLATED TIN	1995	4	567	81667.7041
MEDIUM PLATED TIN	1996	1	600	82988.049
MEDIUM PLATED TIN	1996	2	572	87463.638
MEDIUM PLATED TIN	1996	3	603	84229.2262
MEDIUM PLATED TIN	1996	4	611	82916.563
MEDIUM PLATED TIN	1997	1	597	87325.6498
MEDIUM PLATED TIN	1997	2	625	83444.3493
MEDIUM PLATED TIN	1997	3	572	84478.5272
MEDIUM PLATED TIN	1997	4	597	82889.2947
MEDIUM PLATED TIN	1998	1	591	82574.0735
MEDIUM PLATED TIN	1998	2	600	82446.659
MEDIUM PLATED TIN	1998	3	221	83371.9095
MEDIUM POLISHED BRASS	1992	1	609	81522.0543
MEDIUM POLISHED BRASS	1992	2	581	85751.5466
MEDIUM POLISHED BRASS	1992	3	583	87291.1968
MEDIUM POLISHED BRASS	1992	4	636	83073.0235
MEDIUM POLISHED BRASS	1993	1	632	86292.3658
MEDIUM POLISHED BRASS	1993	2	578	85074.2436
MEDIUM POLISHED BRASS	1993	3	598	80609.5199
MEDIUM POLISHED BRASS	1993	4	594	82616.9667
MEDIUM POLISHED BRASS	1994	1	594	86020.6845
MEDIUM POLISHED BRASS	1994	2	643	82054.5152
MEDIUM POLISHED BRASS	1994	3	640	84803.9449
MEDIUM POLISHED BRASS	1994	4	620	82752.6327
MEDIUM POLISHED BRASS	1995	1	578	86117.5227
MEDIUM POLISHED BRASS	1995	2	595	88705.7727
MEDIUM POLISHED BRASS	1995	3	658	84548.7245
MEDIUM POLISHED BRASS	1995	4	651	82820.8249
MEDIUM POLISHED BRASS	1996	1	571	83704.5132
MEDIUM POLISHED BRASS	1996	2	609	83134.6648
MEDIUM POLISHED BRASS	1996	3	639	84513.414
MEDIUM POLISHED BRASS	1996	4	628	84927.915
MEDIUM POLISHED BRASS	1997	1	563	85503.3538
MEDIUM POLISHED BRASS	1997	2	595	82953.2758
MEDIUM POLISHED BRASS	1997	3	620	80596.4053
MEDIUM POLISHED BRASS	1997	4	607	86465.7548
MEDIUM POLISHED BRASS	1998	1	620	84014.3847
MEDIUM POLISHED BRASS	1998	2	597	85125.0126
MEDIUM POLISHED BRASS	1998	3	202	86167.9418
MEDIUM POLISHED COPPER	1992	1	615	81232.7875
MEDIUM POLISHED COPPER	1992	2	605	80011.9043
MEDIUM POLISHED COPPER	1992	3	636	82522.8002
MEDIUM POLISHED COPPER	1992	4	625	81871.0477
MEDIUM POLISHED COPPER	1993	1	618	81841.0392
MEDIUM POLISHED COPPER	1993	2	620	84356.4382
MEDIUM POLISHED COPPER	1993	3	613	82907.0588
MEDIUM POLISHED COPPER	1993	4	591	85467.96
MEDIUM POLISHED COPPER	1994	1	604	83072.6076
MEDIUM POLISHED COPPER	1994	2	584	83215.3832
MEDIUM POLISHED COPPER	1994	3	578	83401.1487
MEDIUM POLISHED COPPER	1994	4	613	78313.0539
MEDIUM POLISHED COPPER	1995	1	584	83763.2208
MEDIUM POLISHED COPPER	1995	2	626	83156.0135
MEDIUM POLISHED COPPER	1995	3	636	86797.0529
MEDIUM POLISHED COPPER	1995	4	628	81805.6677
MEDIUM POLISHED COPPER	1996	1	569	85711.823
MEDIUM POLISHED COPPER	1996	2	593	83591.9931
MEDIUM POLISHED COPPER	1996	3	605	83064.4372
MEDIUM POLISHED COPPER	1996	4	583	82996.0658
MEDIUM POLISHED COPPER	1997	1	567	86833.5402
MEDIUM POLISHED COPPER	1997	2	589	83836.0631
MEDIUM POLISHED COPPER	1997	3	566	84478.1939
MEDIUM POLISHED COPPER	1997	4	670	83758.2061
MEDIUM POLISHED COPPER	1998	1	602	82759.9546
MEDIUM POLISHED COPPER	1998	2	646	85426.5517
MEDIUM POLISHED COPPER	1998	3	219	86945.7957
MEDIUM POLISHED NICKEL	1992	1	633	85833.0033
MEDIUM POLISHED NICKEL	1992	2	618	83452.611
MEDIUM POLISHED NICKEL	1992	3	608	84139.4241
MEDIUM POLISHED NICKEL	1992	4	579	89132.6744
MEDIUM POLISHED NICKEL	1993	1	614	83598.0975
MEDIUM POLISHED NICKEL	1993	2	618	81269.0849
